,title,date,URL,summary,topic
356,Dell XPS 17 launches as XPS 15 gets fresh silicon,"Tue, 09 Jun 2020 17:52:31 +0000",https://www.slashgear.com/dell-xps-17-launches-as-xps-15-gets-fresh-silicon-09624139/,"Last month, Dell launched the new XPS 15 as it announced the XPS 17 for 2020. At the time, Dell didn’t have a proper release date for the XPS 17, saying that it would merely launch sometime this summer with a starting price of $1,499. Fast forward to today and Dell is ready to launch the XPS 17, and it … Continue reading",other
357,NASA’s James Webb Space Telescope just tested a crucial part,"Tue, 09 Jun 2020 16:54:23 +0000",https://www.slashgear.com/nasas-james-webb-space-telescope-just-tested-a-crucial-part-09624136/,"The James Webb Space Telescope, NASA’s newest way to peer deep into the universe and track distant stars and potential locations for life, is another step closer to launch, having aced the latest test of one of its most important components. Expected to launch next year, the new telescope needs to be perfect before it’s deployed because, unlike with Hubble, … Continue reading",other
358,Bill and Ted movie trailer revealed: Epic save?,"Tue, 09 Jun 2020 16:36:52 +0000",https://www.slashgear.com/bill-and-ted-movie-trailer-revealed-epic-save-09624140/,"Bill & Ted 3: Face the Music, is a movie that’ll be released this summer. It’s going to build on the original two Bill & Ted movies, asking that fans remember the plot of the first two movies before they drop in and figure out what’s happening in the third. Here, apparently, Bill and Ted need to fulfill their destiny … Continue reading",other
359,"Shiny Pokemon GO Latios and Latias raid weakness, time, notes","Tue, 09 Jun 2020 16:03:39 +0000",https://www.slashgear.com/shiny-pokemon-go-latios-and-latias-raid-weakness-time-notes-09624137/,"There’s a Latias and Latios Raid session coming up in Pokemon GO, with a starting date of June 12, 2020. The Pokemon GO Latias and Latios Raid Battle event will last from 8AM (local time) on June 12 until June 15, 2020, 10PM local time. During that time, you’ll have ample time to take on some of the strangest seal-looking … Continue reading",other
360,Ichi.io game bundle is $5 for 1000+ titles for Racial Justice and Equality,"Tue, 09 Jun 2020 16:02:04 +0000",https://www.slashgear.com/ichi-io-game-bundle-is-5-for-1000-titles-for-racial-justice-and-equality-09624130/,"If you’re seeing the Black Lives Matter protests being held across the country and you want to help the cause, then itch.io has a very, very large pay-what-you-want bundle for you to check out. The service has launched the Bundle for Racial Justice and Equality, which at the time of this writing features more than 1,000 different projects in return … Continue reading",other
361,BMW iX3 electric SUV production plans confirm it’s a game-changer,"Tue, 09 Jun 2020 15:53:43 +0000",https://www.slashgear.com/bmw-ix3-electric-suv-production-plans-confirm-its-a-game-changer-09624131/,"BMW has revealed new details on the iX3 electric crossover, though it may leave would-be EV drivers in the US frustrated. On track for sales to kick off by the end of the year, the BMW iX3 marks a number of firsts for the automaker, not least that it’s the core brand’s first purely electric model. It’s also the first … Continue reading",other
362,Razer Kishi Universal Gaming Controller released: Is it a buy?,"Tue, 09 Jun 2020 15:00:11 +0000",https://www.slashgear.com/razer-kishi-universal-gaming-controller-released-is-it-a-buy-09624056/,Today shipping begins for the Razer Kishi Universal Gaming Controller for Android – a device first revealed to the public in January of this year. This is a USB-C-connected hardware gaming controller for a wide variety of Android devices – the nicest example of such a device we’ve experienced thus far. The Razer Kishi will also be released as an … Continue reading,other
363,Hacked Nintendo accounts worse than originally feared,"Tue, 09 Jun 2020 14:17:40 +0000",https://www.slashgear.com/hacked-nintendo-accounts-worse-than-originally-feared-09624123/,"Back in April, Nintendo reveal that around 160,000 Nintendo accounts had been targeted in a spate of unauthorized login attempts. Nintendo’s own statement on the matter followed numerous reports from users themselves, and it seemed that most of the affected accounts had an older Nintendo Network ID linked to it. As a result, Nintendo stopped allowing users to log into … Continue reading",other
364,New iMac 2020 tipped for WWDC: Here’s what to expect,"Tue, 09 Jun 2020 14:16:16 +0000",https://www.slashgear.com/new-imac-2020-tipped-for-wwdc-heres-what-to-expect-09624122/,"Apple’s WWDC isn’t normally a hardware-fest, but that could change this year with talk of a new iMac making its debut at the annual developer event. Set to be held later this month, WWDC 2020 was already expected to have big news in the shape of official confirmation of Apple’s efforts to oust Intel from its computers in favor of … Continue reading",other
365,Titan is moving away from Saturn at a rate 100 times greater than predicted,"Tue, 09 Jun 2020 13:30:23 +0000",https://www.slashgear.com/titan-is-moving-away-from-saturn-at-a-rate-100-times-greater-than-predicted-09624119/,"One of the most interesting objects in our solar system is Saturn’s moon, Titan. It’s the only moon in the solar system to have an atmosphere and is larger than the planet Mercury. The surface of the moon is covered in rivers and seas of liquid hydrocarbons such as methane and ethane. Underneath the crust of water ice on the … Continue reading",other
366,2020 Mercedes-Maybach S 650 Night Edition is ready for the spotlight,"Tue, 09 Jun 2020 13:00:17 +0000",https://www.slashgear.com/2020-mercedes-maybach-s-650-night-edition-is-ready-for-the-spotlight-09624085/,"The 2020 Mercedes-Maybach S 650 Night Edition is an ultra-exclusive model. Mercedes is building only 15 units of the S 650 Night Edition, and all are slated to arrive at select U.S. showrooms later this June. According to Mercedes-Benz, the Maybach S 650 represents the absolute pinnacle of luxury for the brand. But with its new Night Edition badging, Mercedes-Maybach … Continue reading",other
367,The Apple Arm Mac bombshell reportedly drops at WWDC 2020,"Tue, 09 Jun 2020 12:58:53 +0000",https://www.slashgear.com/apple-arm-mac-wwdc-2020-bombshell-reported-switch-from-intel-09624110/,"Apple could announce its Arm-based Mac switch as soon as WWDC 2020, insiders claim, giving developers a heads-up that the first Macs to use the same sort of chip tech as iPhone and iPad are in the pipeline for 2021. It’s an aggressive roadmap, apparently buoyed by impressive performance for the new breed of Apple-designed chips in current prototypes. The … Continue reading",other
368,Novitec Ferrari F8 Tributo rocks 787 hp,"Tue, 09 Jun 2020 12:57:19 +0000",https://www.slashgear.com/novitec-ferrari-f8-tributo-rocks-787-hp-09624109/,"Novitec is a company that’s been customizing Ferraris for a long time, making an already fast car even faster. It’s latest product is the Novitec Ferrari F8 Tributo that has its engine tuned to produce 787 hp. Novitec says that much power can push the car to 340 km/h. In addition to tuning the engine for more power, the vehicle … Continue reading",other
369,Researchers create shockwaves in the lab that mimic supernovas,"Tue, 09 Jun 2020 12:31:38 +0000",https://www.slashgear.com/researchers-create-shockwaves-in-the-lab-that-mimic-supernovas-09624107/,"When stars explode into supernovas, they produce shockwaves in the plasma surrounding them. Scientists say that the shockwaves are so powerful they can act as particle accelerators that blast streams of particles, called cosmic rays, into the universe at nearly the speed of light. One of the mysteries of science is how exactly the supernovas do that. Researchers have devised … Continue reading",other
370,MIT “brain-on-a-chip” could make AI more portable,"Tue, 09 Jun 2020 11:34:50 +0000",https://www.slashgear.com/mit-brain-on-a-chip-could-make-ai-more-portable-09624093/,"We have made quite a lot of progress in artificial intelligence in the past years, partly thanks to the rising popularity of consumer products powered by machine learning and neural networks. We are still, however, far from the dream or nightmare of sentient androids because AI as we know it is heavily dependent on software that must run on powerful … Continue reading",other
